114268819|2102077628|USDJPY|1|5.00|113.324|1489652694|113.264|1489747368|0|113.673|241.26
114277251|2102077628|GBPUSD|1|2.00|1.2357|1489669014|1.2352|1489715399|1.2311|1.2383|98.28
114277524|2102077628|USDJPY|1|5.00|113.283|1489669262|113.266|1489745727|0|114.028|51.43
114277587|2102077628|GBPUSD|1|2.00|1.237|1489669392|1.2352|1489715400|1.2333|0|374.28
114277831|2102077628|XAUUSD|0|5.00|1231.21|1489669834|1228.3|1489745441|1240.3|0|-1495.02
114278152|2102077628|XAUUSD|0|5.00|1232.1|1489670465|1228.67|1489745246|1245.92|1216.09|-1755.02
114278550|2102077628|XAUUSD|0|5.00|1229.89|1489671445|1228.65|1489747396|0|1218.78|-660.02
114279176|2102077628|XAUUSD|0|5.00|1227.96|1489672675|1228.56|1489747787|1256.44|1220.98|259.98
114290231|2102077628|XAUUSD|0|5.00|1226.75|1489714879|1228.55|1489746097|0|0|900
114290307|2102077628|GBPUSD|0|5.00|1.2351|1489715423|1.2391|1489746892|0|0|2000
114290496|2102077628|XAUUSD|0|5.00|1227.12|1489716672|1228.55|1489747544|0|0|715
114295033|2102077628|XAUUSD|0|5.00|1226.72|1489736018|1228.54|1489746082|0|0|910
114295588|2102077628|GBPUSD|0|5.00|1.2342|1489737302|1.2391|1489746894|0|0|2455
114299562|2102077628|XAUUSD|1|5.00|1228.59|1489747390|1232.33|1489971926|1221.57|1232.33|-1864.02
114299618|2102077628|GBPUSD|1|2.00|1.2381|1489748104|1.2393|1489975284|0|1.2412|-244
114299623|2102077628|XAUUSD|1|5.00|1228.97|1489748152|1232.45|1489971927|1225.41|1232.45|-1734.02
114299771|2102077628|GBPUSD|1|5.00|1.2382|1489748516|1.2393|1489975289|0|1.2414|-590
114300212|2102077628|GBPUSD|1|2.00|1.2373|1489748721|1.2393|1489975290|0|1.2414|-406
114301522|2102077628|XAUUSD|1|5.00|1230.31|1489751244|1233.69|1489975095|0|0|-1684.02
114301584|2102077628|GBPUSD|1|2.00|1.236|1489751574|1.2393|1489975290|0|1.2411|-674
114305031|2102077628|USDJPY|1|5.00|112.776|1489762448|112.605|1489765564|0|0|759.29
114306270|2102077628|USDJPY|1|5.00|112.627|1489764751|112.72|1489767276|0|112.72|-412.53
114311082|2102077628|USDJPY|1|5.00|112.58|1489972619|112.722|1489997891|0|0|-629.87
114311087|2102077628|USDJPY|1|5.00|112.591|1489972700|112.744|1489997974|0|0|-678.53
114311211|2102077628|USDJPY|1|5.00|112.624|1489973241|112.758|1489998144|0|0|-594.19
114311513|2102077628|XAUUSD|0|5.00|1233.01|1489974663|1233.1|1489998131|0|0|45
114311873|2102077628|GBPUSD|0|5.00|1.2393|1489975298|1.2422|1489997594|0|0|1445
114311874|2102077628|GBPUSD|0|5.00|1.2392|1489975308|1.2419|1489997063|0|0|1355
114311956|2102077628|XAUUSD|1|5.00|1232.59|1489975660|1233.14|1489975696|0|0|-275
114311963|2102077628|XAUUSD|0|5.00|1232.96|1489975685|1233.07|1489998125|0|0|55
114313196|2102077628|GBPUSD|0|5.00|1.2386|1489982944|1.242|1489997058|0|0|1670
114313927|2102077628|GBPUSD|0|5.00|1.2395|1489987361|1.2423|1489997599|0|1.2394|1350
114313928|2102077628|XAUUSD|0|5.00|1235.12|1489987380|1231.81|1490008669|0|1231.81|-1655
114313930|2102077628|USDJPY|1|5.00|112.498|1489987393|112.751|1489998381|0|0|-1121.94
114314130|2102077628|XAUUSD|0|5.00|1234.67|1489988678|1233.28|1489998435|0|0|-695
114320084|2102077628|USDJPY|1|5.00|112.64|1489997000|112.856|1490013854|0|0|-956.97
114320652|2102077628|XAUUSD|1|5.00|1232.87|1489997758|1231.98|1490008689|1231.98|0|445
114320881|2102077628|USDJPY|0|5.00|112.768|1489998061|112.836|1490013760|112.936|0|301.32
114321003|2102077628|USDJPY|0|5.00|112.753|1489998167|112.836|1490013756|0|0|367.79
114321066|2102077628|GBPUSD|0|5.00|1.241|1489999559|1.2374|1490058181|0|0|-1810.74
114321144|2102077628|USDJPY|0|5.00|112.745|1489998354|112.841|1490013751|112.941|0|425.38
114321311|2102077628|XAUUSD|1|5.00|1233.49|1489998511|1232.02|1490008689|1232.02|0|735
114321559|2102077628|GBPUSD|0|5.00|1.2423|1489998644|1.2374|1490057801|0|0|-2430.74
114321576|2102077628|GBPUSD|0|5.00|1.242|1489998659|1.2374|1490058078|0|0|-2330.74
114321595|2102077628|GBPUSD|0|5.00|1.2418|1489998663|1.2375|1490058208|0|0|-2210.74
114321603|2102077628|GBPUSD|0|5.00|1.2418|1489998680|1.2376|1490058222|0|0|-2160.74
114321620|2102077628|GBPUSD|0|5.00|1.2418|1489998690|1.2378|1490058574|0|0|-2030.74
114340443|2102077628|GBPUSD|0|5.00|1.2383|1490014079|1.2464|1490090602|0|0|4029.26
114340714|2102077628|GBPUSD|0|5.00|1.2382|1490014282|1.2454|1490090351|0|0|3594.26
114340777|2102077628|GBPUSD|0|5.00|1.238|1490014322|1.2455|1490089726|0|0|3754.26
114340833|2102077628|GBPUSD|0|5.00|1.2378|1490014364|1.2451|1490089685|0|0|3649.26
114354506|2102077628|USDJPY|1|5.00|112.377|1490057837|112.576|1490096994|0|0|-883.85
114354555|2102077628|USDJPY|1|5.00|112.392|1490057936|112.576|1490096995|0|0|-817.23
114354584|2102077628|XAUUSD|0|5.00|1235.37|1490057954|1231.88|1490091125|0|0|-1745
114354701|2102077628|XAUUSD|0|5.00|1235.24|1490058132|1231.88|1490092274|0|0|-1680
114354703|2102077628|USDJPY|1|5.00|112.361|1490058145|112.456|1490094942|0|0|-422.39
114354717|2102077628|USDJPY|1|5.00|112.348|1490058256|112.484|1490094856|0|0|-604.53
114354828|2102077628|USDJPY|1|5.00|112.357|1490058532|112.455|1490094906|0|0|-435.73
114354838|2102077628|USDJPY|1|5.00|112.363|1490058615|112.576|1490096995|0|0|-946.03
114354999|2102077628|XAUUSD|0|5.00|1234.54|1490058942|1231.79|1490091804|0|0|-1375
114355008|2102077628|XAUUSD|0|5.00|1234.43|1490058962|1231.78|1490091823|0|0|-1325
114361090|2102077628|XAUUSD|0|5.00|1229.08|1490069254|1233.23|1490095089|0|0|2075
114361109|2102077628|XAUUSD|0|5.00|1229.08|1490069271|1238.01|1490103637|0|0|4465
114381071|2102077628|XAUUSD|0|5.00|1232.17|1490090629|1233.42|1490097169|0|0|625
114381221|2102077628|GBPUSD|1|5.00|1.2467|1490090932|1.2491|1490319296|0|0|-1215
114381268|2102077628|GBPUSD|1|5.00|1.2464|1490091195|1.2491|1490319376|0|0|-1370
114383228|2102077628|GBPUSD|1|5.00|1.2464|1490093470|1.2481|1490335140|0|0|-835
114384637|2102077628|GBPJPY|1|5.00|140.168|1490095152|139.378|1490145085|0|0|3521.18
114384639|2102077628|GBPJPY|1|5.00|140.175|1490095158|139.379|1490145086|0|0|3548.05
114389437|2102077628|XAUUSD|0|5.00|1233.46|1490100190|1237.09|1490103535|0|0|1815
114389801|2102077628|GBPUSD|1|5.00|1.2459|1490100422|1.2594|1490615995|0|0|-6755
114389848|2102077628|GBPUSD|1|5.00|1.246|1490100470|1.26|1490616679|0|0|-7010
114391839|2102077628|GBPUSD|1|5.00|1.2464|1490103551|1.2571|1490675173|0|0|-5375
114403204|2102077628|GBPJPY|0|5.00|139.381|1490145110|138.595|1490187092|0|0|-3531.6
114403207|2102077628|GBPJPY|0|5.00|139.38|1490145115|138.595|1490187093|0|0|-3527.07
114403213|2102077628|USDJPY|0|5.00|111.673|1490145153|110.154|1490599431|0|0|-6863.64
114433660|2102077628|USDJPY|0|5.00|111.403|1490232654|110.51|1490675174|0|0|-4021.61
114433667|2102077628|GBPJPY|0|5.00|139.032|1490232680|139.155|1490252071|0|0|552.69
114433684|2102077628|XAUUSD|0|5.00|1247.06|1490232747|1245.67|1490234077|0|0|-695
114433772|2102077628|GBPJPY|0|5.00|139.077|1490232878|139.156|1490252075|0|0|354.98
114434173|2102077628|USDJPY|0|5.00|111.531|1490233598|110.161|1490599561|0|0|-6205.67
114434196|2102077628|USDJPY|0|5.00|111.525|1490233630|110.509|1490675175|0|0|-4578.16
114434197|2102077628|USDJPY|0|5.00|111.518|1490233633|110.511|1490675178|0|0|-4537.36
114434208|2102077628|USDJPY|0|5.00|111.511|1490233648|110.511|1490675178|0|0|-4505.69
114434301|2102077628|USDJPY|0|5.00|111.49|1490233948|110.51|1490675180|0|0|-4415.24
